dataset,apk,scan_id,runtime_seconds,export_time_seconds,cpu_percent,ram_mb,apk_size_bytes,export_bytes_total,concurrency,throughput_apks_per_minute,report_success,pdf_success,json_success,sarif_success
Ghera,EmptyPendingIntent-PrivEscalation-Lean-benign.apk,9f4208e2-4727-46de-9023-e2805df76117,6.318,2.17,81.99,357.16,1077183,78740,1,6.705631466708791,true,true,true,true
Ghera,EmptyPendingIntent-PrivEscalation-Lean-malicious.apk,6d75f503-237c-42fd-a052-9ce2c8c87d03,6.355,2.17,63.24,360.21,1075826,82707,1,6.705631466708791,true,true,true,true
Ghera,EmptyPendingIntent-PrivEscalation-Lean-secure.apk,7501e818-bb84-4e5b-ae0d-57a3fd88956f,6.374,2.18,51.48,384.61,1077121,79111,1,6.705631466708791,true,true,true,true
Ghera,FragmentInjection-PrivEscalation-Lean-benign.apk,a67c96ae-42d1-4a64-b6bc-237f8dd02a1e,5.520,2.189,77.14,366.88,971247,79107,1,6.705631466708791,true,true,true,true
Ghera,FragmentInjection-PrivEscalation-Lean-malicious.apk,df643cf9-1c19-4ec6-943e-2928ca910573,5.463,2.173,114.07,367.56,967302,78653,1,6.705631466708791,true,true,true,true
Ghera,FragmentInjection-PrivEscalation-Lean-secure.apk,e8713acf-1c16-4bfa-91d4-706ae20fe884,5.638,2.171,89.24,431.40,971272,78828,1,6.705631466708791,true,true,true,true
Ghera,HighPriority-ActivityHijack-Lean-benign.apk,6d02dccc-eed6-4c28-8df1-0e9fe2fe75d9,6.317,2.168,46.10,394.27,1041497,78331,1,6.705631466708791,true,true,true,true
Ghera,HighPriority-ActivityHijack-Lean-malicious.apk,0b4edfdd-5b38-410b-bffa-8a24835f44ee,5.579,2.179,92.41,432.77,968264,82559,1,6.705631466708791,true,true,true,true
Ghera,HighPriority-ActivityHijack-Lean-secure.apk,f01d0b7d-2e9d-48e1-a5b3-1f6e4e56d793,6.407,2.161,79.73,379.49,1041388,78949,1,6.705631466708791,true,true,true,true
Ghera,ImplicitPendingIntent-IntentHijack-Lean-benign.apk,a69932c5-112f-424b-b396-c4de32e26a19,6.440,2.149,59.91,411.31,1075737,78901,1,6.705631466708791,true,true,true,true
Ghera,ImplicitPendingIntent-IntentHijack-Lean-malicious.apk,b9d7a8e6-8f40-4204-a620-cbd3965f7009,6.438,2.152,51.23,405.38,1076313,85212,1,6.705631466708791,true,true,true,true
Ghera,ImplicitPendingIntent-IntentHijack-Lean-secure.apk,33cdb894-fafb-4fbe-856e-aee0aa5295f6,6.397,2.173,79.61,389.71,1076680,78825,1,6.705631466708791,true,true,true,true
Ghera,InadequatePathPermission-InformationExposure-Lean-benign.apk,204be718-c84f-46c6-911f-453fc259d1b4,5.687,2.174,53.71,416.40,972831,85195,1,6.705631466708791,true,true,true,true
Ghera,InadequatePathPermission-InformationExposure-Lean-malicious.apk,c30c1d1e-ad7a-4e22-ac3b-eb0ba9cef1aa,5.525,2.159,112.90,396.12,967831,78503,1,6.705631466708791,true,true,true,true
